customer_id,cluster_id,segment_name,provisional_label,silhouette_score,ground_truth_archetype,anomaly_flag
C00967,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.23762643347099086,sure_thing,0
C00968,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.46137347506293547,accidental_saver,1
C00969,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.45711197624762734,sure_thing,0
C00970,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.4067936863990313,sure_thing,0
C00971,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.010876551388418676,sure_thing,1
C00972,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.4697052916285579,sure_thing,0
C00973,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.48528405078065867,hunter,1
C00974,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.5967198905323838,sure_thing,0
C00975,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.14266413128786215,accidental_saver,1
C00976,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.2665199753992724,accidental_saver,1
C00977,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.49772493400394835,sure_thing,0
C00978,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.24038648049974298,accidental_saver,1
C00979,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.6192599943716435,sure_thing,0
C00980,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.4821193533813674,hunter,1
C00981,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.4543423343137365,hunter,1
C00982,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.5175522008516875,hunter,1
C00983,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.31609296569955064,accidental_saver,1
C00984,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.00260553414157155,sure_thing,1
C00985,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.29250817183510297,hunter,1
C00986,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.46259077393864184,sure_thing,1
C00987,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.5167675333646101,sure_thing,0
C00988,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.5962153561153409,sure_thing,0
C00989,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.3958580458310529,hunter,1
C00990,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.3660529523651784,accidental_saver,1
C00991,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.3392973550661512,hunter,1
C00992,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.42652767598353264,hunter,1
C00993,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.3404927944833538,sure_thing,0
C00994,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.4266034137687621,hunter,1
C00995,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.23918737463214185,accidental_saver,1
C00996,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.26746519022412435,accidental_saver,1
C00997,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.2175864516957328,sure_thing,0
C00998,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.4686341134447112,hunter,1
C00999,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.5890291183660379,sure_thing,0
C01000,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.5019802394572354,sure_thing,0
C01001,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.37036628029295765,accidental_saver,1
C01002,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.20433637904198745,sure_thing,0
C01003,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.5999999966806999,sure_thing,0
C01004,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.3838474981332858,accidental_saver,1
C01005,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.5316232996724817,sure_thing,0
C01006,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.3630647503560171,hunter,1
C01007,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.5766548344623128,sure_thing,0
C01008,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.37519783184709726,accidental_saver,1
C01009,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.3514532392285128,accidental_saver,1
C01010,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.38040315108134093,accidental_saver,1
C01011,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.4955541881900219,accidental_saver,1
C01012,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.46856228724595456,accidental_saver,1
C01013,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.47666699366207177,hunter,1
C01014,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.46827418674477256,sure_thing,0
C01015,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.28043910548752315,sure_thing,0
C01016,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.3786952582457256,accidental_saver,1
C01017,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.5159163001795011,hunter,1
C01018,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.39082698275189426,sure_thing,0
C01019,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.1813848302907176,accidental_saver,1
C01020,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.4199280763295675,hunter,1
C01021,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.4695332122540818,hunter,1
C01022,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.45911555659886677,hunter,1
C01023,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.330263220734043,accidental_saver,1
C01024,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.3373289516533265,accidental_saver,1
C01025,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.1235617292043728,sure_thing,0
C01026,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.40339859972993986,hunter,1
C01027,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.4130421893247097,sure_thing,0
C01028,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.48780402397028694,accidental_saver,1
C01029,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.6139367995548588,sure_thing,0
C01030,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.10322354309696473,accidental_saver,1
C01031,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.14545720114287294,accidental_saver,1
C01032,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.3708242740281544,accidental_saver,1
C01033,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.5110435638727018,hunter,1
C01034,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.14682545644152203,sure_thing,1
C01035,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.35855146081067535,accidental_saver,1
C01036,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.5049959781194836,sure_thing,0
C01037,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.04927862080258682,sure_thing,0
C01038,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.40554054850708765,accidental_saver,1
C01039,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.5906238535241871,sure_thing,0
C01040,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.4361821465344611,sure_thing,0
C01041,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.32980455363360517,accidental_saver,1
C01042,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.38337372385081403,accidental_saver,1
C01043,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.43505649931935436,accidental_saver,1
C01044,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.39464372682609167,sure_thing,0
C01045,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.51505705846382,sure_thing,0
C01046,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.5775416096028243,sure_thing,0
C01047,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.37362406312163976,hunter,1
C01048,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.49137350235648614,hunter,1
C01049,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.09064391947139284,sure_thing,0
C01050,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.4646022899236322,accidental_saver,1
C01051,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.34221081703273204,sure_thing,0
C01052,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.5505229560016038,sure_thing,0
C01053,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.5828511398906772,sure_thing,0
C01054,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.5829615731791874,sure_thing,0
C01055,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.4477899614325029,accidental_saver,1
C01056,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.24402012720989602,hunter,1
C01057,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.5975232482532032,sure_thing,0
C01058,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.19204410379425296,accidental_saver,1
C01059,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.08403818879125803,accidental_saver,1
C01060,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.408841671987355,hunter,1
C01061,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.06892711249074851,accidental_saver,1
C01062,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.326432343036922,sure_thing,1
C01063,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.09375830474460564,accidental_saver,1
C01064,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.5568245528954215,sure_thing,0
C01065,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.5103338643514299,hunter,1
C01066,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.4509483704859888,sure_thing,0
C01067,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.5121846338109259,accidental_saver,1
C01068,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.4544952897969897,sure_thing,0
C01069,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.5634843601710713,sure_thing,0
C01070,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.4648358710463742,hunter,1
C01071,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.14377233254426833,accidental_saver,1
C01072,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.44355076716621616,accidental_saver,1
C01073,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.4765871432505664,hunter,1
C01074,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.42483410576330066,hunter,1
C01075,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.1529515527458049,sure_thing,0
C01076,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.17190767266840326,accidental_saver,1
C01077,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.3183757701757844,accidental_saver,1
C01078,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.3342477238075813,accidental_saver,1
C01079,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.5225853809208618,sure_thing,0
C01080,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.5937498230415759,sure_thing,0
C01081,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.3370902268801899,hunter,1
C01082,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.3132987498877677,hunter,1
C01083,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.31051428008662857,hunter,1
C01084,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.42600762965199584,hunter,1
C01086,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.3455101194570098,hunter,1
C01087,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.470019202660713,hunter,1
C01088,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.38145575595253306,accidental_saver,1
C01089,0,MIXED_LOW_SCRATCH_VELOCITY_AND_LOW_T,LOW_SCRATCH_VELOCITY_AND_LOW_TIME_TO_EXPIRY_AT_CONVERSION_AND_HIGH_J_CURVE_STD,0.502742499492835,accidental_saver,1
C01090,1,sure_thing,HIGH_SCRATCH_VELOCITY_AND_HIGH_TIME_TO_EXPIRY_AT_CONVERSION_AND_LOW_J_CURVE_STD,0.3236003463070722,sure_thing,0
