customer_id,week,day_in_window,sessions,session_dur_min
C00706,7,7,4.99,18.5
C00706,8,1,3.14,14.8
C00706,8,2,0.72,4.3
C00706,8,3,3.21,13.3
C00706,8,4,3.42,18.9
C00706,8,5,3.6,13.5
C00706,8,6,7.01,46.4
C00706,8,7,5.96,33.8
C00707,1,1,1.37,5.4
C00707,1,2,3.0,19.6
C00707,1,3,3.91,26.1
C00707,1,4,1.71,9.0
C00707,1,5,1.65,10.4
C00707,1,6,4.7,25.8
C00707,1,7,4.69,28.4
C00707,2,1,2.59,12.6
C00707,2,2,2.31,18.0
C00707,2,3,1.53,5.5
C00707,2,4,3.36,14.1
C00707,2,5,1.55,6.9
C00707,2,6,8.35,44.0
C00707,2,7,2.71,11.0
C00707,3,1,3.74,15.8
C00707,3,2,2.4,11.8
C00707,3,3,3.16,13.6
C00707,3,4,2.3,9.3
C00707,3,5,3.59,13.2
C00707,3,6,1.28,11.5
C00707,3,7,0.68,1.7
C00707,4,1,5.36,21.7
C00707,4,2,0.0,0.0
C00707,4,3,3.94,30.2
C00707,4,4,1.55,7.2
C00707,4,5,4.67,17.3
C00707,4,6,5.18,22.7
C00707,4,7,3.25,14.2
C00707,5,1,3.82,17.6
C00707,5,2,3.83,16.3
C00707,5,3,0.0,0.0
C00707,5,4,3.95,16.6
C00707,5,5,3.59,13.9
C00707,5,6,1.77,8.7
C00707,5,7,1.55,5.2
C00707,6,1,0.36,2.7
C00707,6,2,2.77,9.1
C00707,6,3,0.96,1.0
C00707,6,4,2.11,6.0
C00707,6,5,3.99,20.0
C00707,6,6,2.44,16.2
C00707,6,7,0.0,0.0
C00707,7,1,1.17,10.4
C00707,7,2,2.05,8.8
C00707,7,3,2.5,7.6
C00707,7,4,2.3,13.4
C00707,7,5,2.35,11.4
C00707,7,6,0.0,0.0
C00707,7,7,2.44,11.8
C00707,8,1,4.64,19.3
C00707,8,2,5.22,30.5
C00707,8,3,3.74,18.7
C00707,8,4,3.0,21.3
C00707,8,5,0.49,1.6
C00707,8,6,4.36,18.1
C00707,8,7,3.51,12.5
C00708,1,1,0.0,0.0
C00708,1,2,3.91,24.4
C00708,1,3,2.95,19.0
C00708,1,4,1.29,4.9
C00708,1,5,3.1,14.7
C00708,1,6,0.0,0.0
C00708,1,7,3.27,9.9
C00708,2,1,2.71,14.5
C00708,2,2,0.0,0.8
C00708,2,3,6.11,31.2
C00708,2,4,7.48,33.5
C00708,2,5,2.79,19.9
C00708,2,6,1.43,6.2
C00708,2,7,3.63,26.4
C00708,3,1,3.21,15.6
C00708,3,2,2.71,8.9
C00708,3,3,0.61,2.3
C00708,3,4,3.5,21.2
C00708,3,5,0.7,1.3
C00708,3,6,3.0,15.3
C00708,3,7,3.86,28.8
C00708,4,1,0.0,0.0
C00708,4,2,2.93,13.2
C00708,4,3,3.74,26.6
C00708,4,4,2.94,15.9
C00708,4,5,1.39,6.1
C00708,4,6,2.75,9.8
C00708,4,7,6.37,35.3
C00708,5,1,5.09,16.9
C00708,5,2,3.32,13.4
C00708,5,3,5.36,28.1
C00708,5,4,4.63,31.3
C00708,5,5,2.76,17.5
C00708,5,6,1.42,8.5
C00708,5,7,2.98,18.3
C00708,6,1,4.16,27.0
C00708,6,2,1.81,11.2
C00708,6,3,1.53,11.2
C00708,6,4,1.48,7.4
C00708,6,5,2.49,10.5
C00708,6,6,4.16,20.5
C00708,6,7,3.26,13.6
C00708,7,1,2.47,8.7
C00708,7,2,0.43,1.7
C00708,7,3,2.66,10.5
C00708,7,4,1.18,3.9
C00708,7,5,4.05,12.7
C00708,7,6,1.88,6.1
C00708,7,7,3.54,18.0
C00708,8,1,3.96,20.2
C00708,8,2,4.2,19.9
C00708,8,3,5.62,32.5
C00708,8,4,3.24,12.2
C00708,8,5,2.6,14.9
C00708,8,6,4.13,21.2
C00708,8,7,4.38,18.4
C00709,1,1,1.92,10.9
C00709,1,2,5.76,39.1
C00709,1,3,3.93,18.4
C00709,1,4,4.83,33.4
C00709,1,5,3.47,27.0
C00709,1,6,0.9,5.5
C00709,1,7,2.38,12.2
C00709,2,1,1.44,7.7
C00709,2,2,4.45,25.3
C00709,2,3,2.16,11.7
C00709,2,4,1.19,8.5
C00709,2,5,1.44,4.7
C00709,2,6,1.44,8.5
C00709,2,7,2.77,16.5
C00709,3,1,3.51,11.3
C00709,3,2,2.77,14.9
C00709,3,3,5.04,29.1
C00709,3,4,0.8,4.7
C00709,3,5,4.34,25.9
C00709,3,6,4.03,16.0
C00709,3,7,5.49,33.7
C00709,4,1,0.32,2.0
C00709,4,2,2.46,16.0
C00709,4,3,0.04,0.0
C00709,4,4,2.78,18.5
C00709,4,5,3.59,21.5
C00709,4,6,5.48,15.6
C00709,4,7,1.28,7.2
C00709,5,1,2.3,11.2
C00709,5,2,3.77,21.7
C00709,5,3,3.74,17.4
C00709,5,4,3.12,11.0
C00709,5,5,6.63,26.4
C00709,5,6,1.4,10.1
C00709,5,7,2.44,14.8
C00709,6,1,1.73,9.2
C00709,6,2,0.0,0.0
C00709,6,3,4.67,17.7
C00709,6,4,1.99,11.1
C00709,6,5,0.95,4.0
C00709,6,6,1.99,8.9
C00709,6,7,1.96,13.1
C00709,7,1,2.82,12.0
C00709,7,2,3.0,10.0
C00709,7,3,3.63,24.4
C00709,7,4,3.22,16.7
C00709,7,5,1.76,9.2
C00709,7,6,3.45,21.8
C00709,7,7,5.66,16.9
C00709,8,1,2.8,16.4
C00709,8,2,3.41,13.9
C00709,8,3,4.37,24.1
C00709,8,4,1.08,6.8
C00709,8,5,0.51,0.8
C00709,8,6,0.31,2.0
C00709,8,7,2.73,11.2
C00710,1,1,1.84,12.3
C00710,1,2,2.92,13.8
C00710,1,3,2.4,15.4
C00710,1,4,1.01,4.1
C00710,1,5,3.11,16.2
C00710,1,6,3.11,17.8
C00710,1,7,4.19,28.9
C00710,2,1,4.61,31.4
C00710,2,2,1.39,5.0
C00710,2,3,2.46,7.5
C00710,2,4,2.74,16.4
C00710,2,5,0.14,0.0
C00710,2,6,4.37,15.3
C00710,2,7,6.09,40.5
C00710,3,1,0.0,1.2
C00710,3,2,3.77,21.9
C00710,3,3,3.01,18.0
C00710,3,4,0.6,3.1
C00710,3,5,3.04,12.3
C00710,3,6,8.75,48.7
C00710,3,7,7.66,29.0
C00710,4,1,2.3,5.2
C00710,4,2,2.9,11.8
C00710,4,3,5.17,22.4
C00710,4,4,2.17,12.2
C00710,4,5,0.83,5.6
C00710,4,6,5.44,27.4
C00710,4,7,8.73,51.1
C00710,5,1,1.33,2.4
C00710,5,2,2.27,4.6
C00710,5,3,4.58,22.1
C00710,5,4,0.68,2.5
C00710,5,5,0.18,0.0
C00710,5,6,4.39,22.3
C00710,5,7,5.83,20.2
C00710,6,1,4.04,15.0
C00710,6,2,1.46,6.3
C00710,6,3,1.49,8.0
C00710,6,4,2.91,17.9
C00710,6,5,4.0,24.3
C00710,6,6,6.49,45.2
C00710,6,7,3.64,13.1
C00710,7,1,2.71,11.7
C00710,7,2,2.75,17.8
C00710,7,3,3.54,20.4
C00710,7,4,6.5,42.2
C00710,7,5,2.72,17.5
C00710,7,6,0.0,0.2
C00710,7,7,11.13,48.8
C00710,8,1,3.86,17.6
C00710,8,2,3.24,13.1
C00710,8,3,3.42,16.8
C00710,8,4,1.35,10.3
C00710,8,5,1.99,7.5
C00710,8,6,7.83,21.9
C00710,8,7,7.76,51.1
C00711,1,1,0.0,0.0
C00711,1,2,0.0,1.5
C00711,1,3,0.38,1.1
C00711,1,4,2.56,14.5
C00711,1,5,2.69,15.3
C00711,1,6,0.6,3.4
C00711,1,7,1.28,4.5
C00711,2,1,3.15,15.6
C00711,2,2,5.07,27.2
C00711,2,3,0.28,0.5
C00711,2,4,0.0,0.9
C00711,2,5,4.13,23.0
C00711,2,6,2.36,11.1
C00711,2,7,2.88,18.6
C00711,3,1,5.07,30.0
C00711,3,2,2.27,9.7
C00711,3,3,1.4,8.6
C00711,3,4,1.91,5.3
C00711,3,5,4.57,22.1
C00711,3,6,2.42,8.2
C00711,3,7,5.98,29.1
C00711,4,1,0.0,1.6
C00711,4,2,0.0,0.0
C00711,4,3,4.55,24.5
C00711,4,4,7.26,45.1
C00711,4,5,0.93,2.9
C00711,4,6,4.63,22.2
C00711,4,7,3.15,16.5
C00711,5,1,3.37,12.6
C00711,5,2,5.31,27.5
C00711,5,3,4.71,22.3
C00711,5,4,4.77,20.6
C00711,5,5,4.63,31.5
C00711,5,6,0.0,4.5
C00711,5,7,2.42,8.7
C00711,6,1,0.56,0.0
C00711,6,2,1.17,1.7
C00711,6,3,4.08,11.9
C00711,6,4,3.12,19.0
C00711,6,5,2.4,14.7
C00711,6,6,2.88,11.4
C00711,6,7,2.78,20.8
C00711,7,1,0.44,0.2
C00711,7,2,0.79,4.0
C00711,7,3,2.7,7.3
C00711,7,4,2.46,11.3
C00711,7,5,1.61,6.1
C00711,7,6,3.93,13.9
C00711,7,7,2.28,12.4
C00711,8,1,2.49,14.2
C00711,8,2,2.28,12.3
C00711,8,3,1.21,9.4
C00711,8,4,2.18,6.7
C00711,8,5,4.72,18.0
C00711,8,6,0.0,0.0
C00711,8,7,3.17,16.1
C00712,1,1,1.6,7.7
C00712,1,2,2.53,16.3
C00712,1,3,1.21,7.5
C00712,1,4,2.25,14.5
C00712,1,5,2.61,7.6
C00712,1,6,2.79,14.1
C00712,1,7,4.89,32.8
C00712,2,1,5.14,21.8
C00712,2,2,3.12,20.7
C00712,2,3,1.91,11.2
C00712,2,4,3.6,24.5
C00712,2,5,2.52,9.7
C00712,2,6,3.57,12.6
C00712,2,7,0.86,5.7
C00712,3,1,2.54,14.8
C00712,3,2,2.52,12.4
C00712,3,3,2.48,10.4
C00712,3,4,1.52,12.3
C00712,3,5,2.56,16.5
C00712,3,6,0.0,2.5
C00712,3,7,4.4,21.6
C00712,4,1,0.28,1.5
C00712,4,2,4.62,22.1
C00712,4,3,4.24,13.7
C00712,4,4,2.0,13.2
C00712,4,5,2.92,21.6
C00712,4,6,0.95,4.7
C00712,4,7,7.84,28.1
C00712,5,1,3.24,19.8
C00712,5,2,0.0,0.0
C00712,5,3,2.77,7.3
C00712,5,4,2.66,15.4
C00712,5,5,3.86,20.6
C00712,5,6,9.26,64.3
C00712,5,7,8.4,59.6
C00712,6,1,0.58,4.8
C00712,6,2,2.7,9.8
C00712,6,3,4.41,22.5
C00712,6,4,1.42,3.2
C00712,6,5,2.91,12.7
C00712,6,6,4.13,26.3
C00712,6,7,2.56,14.7
C00712,7,1,3.16,18.9
C00712,7,2,0.3,3.7
C00712,7,3,2.04,11.6
C00712,7,4,2.59,10.3
C00712,7,5,2.9,21.9
C00712,7,6,1.27,7.5
C00712,7,7,7.35,28.3
C00712,8,1,0.0,0.5
C00712,8,2,3.97,21.8
C00712,8,3,1.38,2.6
C00712,8,4,3.31,17.6
C00712,8,5,5.93,35.3
C00712,8,6,5.35,30.8
C00712,8,7,0.4,4.3
C00713,1,1,0.44,2.3
C00713,1,2,3.16,17.3
C00713,1,3,1.05,4.0
C00713,1,4,0.98,6.7
C00713,1,5,3.69,13.8
C00713,1,6,0.0,1.0
C00713,1,7,9.11,35.2
C00713,2,1,0.0,1.8
C00713,2,2,5.24,32.3
C00713,2,3,2.67,9.5
C00713,2,4,1.05,6.6
C00713,2,5,2.46,11.6
C00713,2,6,2.83,8.5
C00713,2,7,0.32,5.8
C00713,3,1,1.06,5.3
C00713,3,2,2.28,8.0
C00713,3,3,4.34,16.9
C00713,3,4,3.05,18.7
C00713,3,5,2.82,19.4
C00713,3,6,0.0,0.6
C00713,3,7,6.06,36.3
C00713,4,1,1.43,6.6
C00713,4,2,2.16,11.8
C00713,4,3,3.94,30.2
C00713,4,4,1.12,7.1
C00713,4,5,2.44,10.8
C00713,4,6,5.69,24.0
C00713,4,7,3.37,18.6
C00713,5,1,2.81,7.8
C00713,5,2,5.64,24.4
C00713,5,3,0.2,0.6
C00713,5,4,2.26,9.9
C00713,5,5,0.02,0.0
C00713,5,6,0.25,3.2
C00713,5,7,7.45,30.7
C00713,6,1,2.6,13.6
C00713,6,2,0.0,0.0
C00713,6,3,1.2,5.4
C00713,6,4,4.7,18.5
C00713,6,5,1.37,6.7
C00713,6,6,3.76,17.5
C00713,6,7,2.09,12.2
C00713,7,1,1.49,7.6
C00713,7,2,1.01,8.5
C00713,7,3,3.66,13.8
C00713,7,4,3.21,15.4
C00713,7,5,0.0,0.0
C00713,7,6,0.0,0.0
C00713,7,7,0.0,0.0
C00713,8,1,2.4,9.1
C00713,8,2,4.34,12.7
C00713,8,3,4.25,10.0
C00713,8,4,0.39,1.8
C00713,8,5,0.0,0.0
C00713,8,6,4.5,22.7
C00713,8,7,4.39,16.8
C00714,1,1,1.83,9.2
C00714,1,2,0.62,1.1
C00714,1,3,4.29,29.3
C00714,1,4,2.32,9.8
C00714,1,5,3.82,13.9
C00714,1,6,4.7,17.7
C00714,1,7,0.23,0.0
C00714,2,1,5.22,23.5
C00714,2,2,2.57,15.1
C00714,2,3,2.26,15.8
C00714,2,4,0.0,2.2
C00714,2,5,4.3,15.7
C00714,2,6,3.81,19.6
C00714,2,7,2.82,16.2
C00714,3,1,1.79,10.0
C00714,3,2,3.32,18.3
C00714,3,3,6.59,42.2
C00714,3,4,2.52,13.9
C00714,3,5,4.36,13.7
C00714,3,6,2.78,10.9
C00714,3,7,3.62,16.7
C00714,4,1,3.27,20.5
C00714,4,2,1.01,4.5
C00714,4,3,4.23,16.3
C00714,4,4,3.75,14.1
C00714,4,5,2.47,10.4
C00714,4,6,8.32,29.8
C00714,4,7,4.1,23.7
C00714,5,1,2.96,14.6
C00714,5,2,4.87,23.1
C00714,5,3,0.32,1.4
C00714,5,4,4.97,19.4
C00714,5,5,3.21,14.2
C00714,5,6,3.33,18.3
C00714,5,7,3.06,10.0
C00714,6,1,2.99,17.5
C00714,6,2,2.28,7.4
C00714,6,3,3.06,15.6
C00714,6,4,2.58,8.4
C00714,6,5,0.0,1.0
C00714,6,6,3.32,11.9
C00714,6,7,5.57,36.2
C00714,7,1,1.68,15.3
C00714,7,2,3.46,23.0
C00714,7,3,2.28,7.0
C00714,7,4,2.47,11.6
C00714,7,5,1.88,5.5
C00714,7,6,6.41,39.7
C00714,7,7,6.03,26.6
C00714,8,1,0.4,1.8
C00714,8,2,1.28,6.4
C00714,8,3,1.78,14.8
C00714,8,4,4.33,16.5
C00714,8,5,0.0,0.0
C00714,8,6,7.58,29.1
C00714,8,7,7.29,28.3
C00715,1,1,3.56,11.6
C00715,1,2,9.21,28.2
C00715,1,3,3.3,17.5
C00715,1,4,4.49,15.5
C00715,1,5,1.07,6.3
C00715,1,6,0.0,3.2
C00715,1,7,4.3,26.4
C00715,2,1,1.64,9.3
C00715,2,2,3.06,14.0
C00715,2,3,2.9,13.6
C00715,2,4,3.11,19.8
C00715,2,5,4.76,27.2
C00715,2,6,2.96,8.3
C00715,2,7,5.44,33.2
C00715,3,1,1.52,6.5
C00715,3,2,7.74,33.5
C00715,3,3,0.0,1.3
C00715,3,4,3.44,21.6
C00715,3,5,0.0,0.5
C00715,3,6,2.28,11.2
C00715,3,7,1.31,7.3
C00715,4,1,3.41,15.1
C00715,4,2,0.04,0.0
C00715,4,3,2.7,19.6
C00715,4,4,4.31,15.5
C00715,4,5,3.33,22.5
C00715,4,6,4.17,27.2
C00715,4,7,1.65,6.9
C00715,5,1,0.0,0.2
C00715,5,2,2.38,17.0
C00715,5,3,1.07,1.9
C00715,5,4,5.76,28.1
C00715,5,5,4.15,25.6
C00715,5,6,6.3,20.7
C00715,5,7,5.66,29.9
C00715,6,1,1.16,6.1
C00715,6,2,5.02,24.1
C00715,6,3,3.73,16.5
C00715,6,4,1.37,9.7
C00715,6,5,2.38,7.7
C00715,6,6,1.1,7.3
C00715,6,7,6.29,35.1
C00715,7,1,1.3,7.6
C00715,7,2,2.86,9.7
C00715,7,3,3.13,17.9
C00715,7,4,1.27,8.8
C00715,7,5,0.97,3.3
C00715,7,6,1.3,7.3
C00715,7,7,2.68,10.6
C00715,8,1,2.66,10.9
C00715,8,2,4.48,22.3
C00715,8,3,5.73,28.5
C00715,8,4,3.48,14.0
C00715,8,5,3.14,9.7
C00715,8,6,2.67,12.0
C00715,8,7,0.94,4.3
C00716,1,1,2.02,15.0
C00716,1,2,3.11,11.3
C00716,1,3,4.5,29.3
C00716,1,4,2.19,11.3
C00716,1,5,4.29,27.3
C00716,1,6,2.16,9.6
C00716,1,7,2.21,13.2
C00716,2,1,4.62,24.0
C00716,2,2,6.17,17.6
C00716,2,3,3.66,14.8
C00716,2,4,1.74,8.7
C00716,2,5,4.0,16.5
C00716,2,6,3.47,17.8
C00716,2,7,2.83,19.0
C00716,3,1,3.63,16.0
C00716,3,2,2.77,18.7
C00716,3,3,4.3,21.3
C00716,3,4,3.58,12.1
C00716,3,5,4.48,19.5
C00716,3,6,9.98,60.2
C00716,3,7,0.82,5.3
C00716,4,1,0.0,0.8
C00716,4,2,1.48,6.6
C00716,4,3,3.48,8.4
C00716,4,4,2.51,15.7
C00716,4,5,4.1,12.6
C00716,4,6,2.33,7.3
C00716,4,7,3.26,12.3
C00716,5,1,0.93,5.5
C00716,5,2,3.96,19.2
C00716,5,3,4.08,13.4
C00716,5,4,2.6,11.8
C00716,5,5,1.27,6.7
C00716,5,6,0.0,0.0
C00716,5,7,4.55,22.1
C00716,6,1,0.98,4.2
C00716,6,2,3.77,25.3
C00716,6,3,2.0,12.8
C00716,6,4,2.71,9.7
C00716,6,5,5.94,19.2
C00716,6,6,4.31,31.7
C00716,6,7,4.27,27.9
C00716,7,1,0.83,1.5
C00716,7,2,3.51,22.4
C00716,7,3,2.92,20.3
C00716,7,4,3.35,16.6
C00716,7,5,3.04,13.4
C00716,7,6,9.84,31.5
C00716,7,7,10.33,52.5
C00716,8,1,1.85,5.3
C00716,8,2,2.97,15.9
C00716,8,3,1.86,9.8
C00716,8,4,4.96,27.6
C00716,8,5,1.08,4.1
C00716,8,6,2.65,12.4
C00716,8,7,1.95,9.8
C00717,1,1,4.64,17.3
C00717,1,2,2.26,10.1
C00717,1,3,0.93,1.0
C00717,1,4,6.27,30.7
C00717,1,5,2.6,13.7
C00717,1,6,1.66,3.5
C00717,1,7,2.61,15.6
C00717,2,1,5.37,38.1
C00717,2,2,1.42,8.0
C00717,2,3,2.71,13.5
C00717,2,4,5.22,32.2
C00717,2,5,0.54,3.0
C00717,2,6,0.48,2.9
C00717,2,7,2.32,12.2
C00717,3,1,1.41,7.8
C00717,3,2,3.73,23.3
C00717,3,3,2.01,14.4
C00717,3,4,1.53,8.6
C00717,3,5,0.0,0.0
C00717,3,6,1.37,4.4
C00717,3,7,2.94,17.1
C00717,4,1,2.69,20.7
C00717,4,2,3.71,18.3
C00717,4,3,4.87,27.2
C00717,4,4,1.38,10.4
C00717,4,5,3.76,23.3
C00717,4,6,0.25,0.6
C00717,4,7,0.37,0.0
C00717,5,1,3.63,16.0
C00717,5,2,1.91,9.6
C00717,5,3,3.08,17.2
C00717,5,4,0.14,2.1
C00717,5,5,0.93,6.7
C00717,5,6,2.85,9.5
C00717,5,7,6.18,26.8
C00717,6,1,2.74,16.4
C00717,6,2,0.5,1.8
C00717,6,3,1.4,5.1
C00717,6,4,5.39,26.6
C00717,6,5,3.81,22.1
C00717,6,6,5.6,20.1
C00717,6,7,6.34,26.9
C00717,7,1,7.34,46.0
C00717,7,2,0.12,0.5
C00717,7,3,4.77,11.3
C00717,7,4,8.25,58.5
C00717,7,5,1.04,6.5
C00717,7,6,2.12,10.8
C00717,7,7,3.78,18.7
C00717,8,1,1.99,8.9
C00717,8,2,1.81,7.9
C00717,8,3,2.8,13.7
C00717,8,4,2.98,19.5
C00717,8,5,1.1,5.3
C00717,8,6,5.03,19.9
C00717,8,7,3.67,16.1
C00718,1,1,0.0,0.0
C00718,1,2,3.68,25.1
C00718,1,3,2.57,14.2
C00718,1,4,3.29,21.8
C00718,1,5,2.17,6.2
C00718,1,6,2.33,14.9
C00718,1,7,3.79,18.9
C00718,2,1,4.91,27.0
C00718,2,2,4.75,20.0
C00718,2,3,3.89,19.3
C00718,2,4,1.09,7.7
C00718,2,5,1.62,4.8
C00718,2,6,4.69,14.3
C00718,2,7,6.27,41.6
C00718,3,1,1.97,7.8
C00718,3,2,4.48,21.5
C00718,3,3,1.34,10.8
C00718,3,4,2.9,21.7
C00718,3,5,2.36,14.7
C00718,3,6,2.22,9.6
C00718,3,7,2.97,16.3
C00718,4,1,1.8,8.7
C00718,4,2,1.78,9.9
C00718,4,3,2.08,11.3
C00718,4,4,1.12,5.1
C00718,4,5,3.71,15.5
C00718,4,6,4.16,13.7
C00718,4,7,3.7,21.5
C00718,5,1,3.63,19.0
C00718,5,2,3.57,17.4
C00718,5,3,5.0,20.7
C00718,5,4,3.21,14.9
C00718,5,5,3.35,16.3
C00718,5,6,3.54,13.7
C00718,5,7,6.2,27.2
C00718,6,1,3.82,15.8
C00718,6,2,1.93,8.1
C00718,6,3,2.75,19.4
C00718,6,4,2.97,12.1
C00718,6,5,3.9,22.6
C00718,6,6,7.06,32.6
C00718,6,7,3.65,19.0
C00718,7,1,1.58,7.1
C00718,7,2,0.0,0.5
C00718,7,3,1.05,2.9
C00718,7,4,2.08,12.3
C00718,7,5,2.55,9.8
C00718,7,6,3.1,12.1
C00718,7,7,8.71,34.6
C00718,8,1,4.15,17.7
C00718,8,2,0.19,0.0
C00718,8,3,2.22,17.5
C00718,8,4,4.17,24.2
C00718,8,5,2.57,13.7
C00718,8,6,0.0,0.0
C00718,8,7,5.56,36.4
C00719,1,1,3.47,15.1
C00719,1,2,4.47,18.2
C00719,1,3,1.08,3.3
C00719,1,4,3.58,23.2
C00719,1,5,5.15,21.8
C00719,1,6,1.98,10.7
C00719,1,7,5.97,25.3
C00719,2,1,1.54,5.5
C00719,2,2,3.34,19.0
C00719,2,3,3.98,20.7
C00719,2,4,3.76,24.3
C00719,2,5,5.39,20.2
C00719,2,6,0.88,3.8
C00719,2,7,6.79,27.1
C00719,3,1,2.22,13.5
C00719,3,2,2.48,9.2
C00719,3,3,3.63,16.9
C00719,3,4,1.9,8.8
C00719,3,5,1.68,13.6
C00719,3,6,7.29,40.8
C00719,3,7,6.01,19.3
C00719,4,1,3.19,13.2
C00719,4,2,0.8,5.5
C00719,4,3,1.98,9.9
C00719,4,4,5.68,19.6
C00719,4,5,0.0,0.0
C00719,4,6,1.84,7.5
C00719,4,7,2.01,5.9
C00719,5,1,3.81,16.9
C00719,5,2,1.21,5.8
C00719,5,3,0.01,0.0
C00719,5,4,3.09,7.1
C00719,5,5,1.35,5.8
C00719,5,6,1.12,9.1
C00719,5,7,1.97,7.8
C00719,6,1,2.03,9.6
C00719,6,2,6.55,22.0
C00719,6,3,2.51,19.3
C00719,6,4,2.0,7.0
C00719,6,5,2.53,16.2
C00719,6,6,0.0,3.0
C00719,6,7,5.33,24.7
C00719,7,1,0.0,0.1
C00719,7,2,1.44,8.9
C00719,7,3,4.79,19.3
C00719,7,4,2.57,10.7
C00719,7,5,2.54,13.8
C00719,7,6,7.67,40.1
C00719,7,7,10.22,38.0
C00719,8,1,3.52,16.1
C00719,8,2,5.28,28.2
C00719,8,3,0.0,0.4
C00719,8,4,1.05,8.1
C00719,8,5,1.49,13.7
C00719,8,6,10.79,41.7
C00719,8,7,6.49,35.0
C00720,1,1,1.0,4.5
C00720,1,2,2.45,13.1
C00720,1,3,0.28,1.8
C00720,1,4,0.92,5.5
C00720,1,5,2.97,16.4
C00720,1,6,1.89,10.8
C00720,1,7,13.49,93.6
C00720,2,1,1.76,11.7
C00720,2,2,2.15,6.2
C00720,2,3,5.34,31.6
C00720,2,4,5.34,34.2
C00720,2,5,1.39,5.6
C00720,2,6,5.21,24.4
C00720,2,7,2.92,18.9
C00720,3,1,0.81,7.8
C00720,3,2,4.01,21.4
C00720,3,3,2.27,9.3
C00720,3,4,0.74,1.4
C00720,3,5,1.9,9.8
C00720,3,6,4.33,29.3
C00720,3,7,1.92,11.0
C00720,4,1,3.78,28.0
C00720,4,2,0.0,3.2
C00720,4,3,1.91,12.0
C00720,4,4,0.0,3.4
C00720,4,5,4.24,20.0
C00720,4,6,3.32,13.1
C00720,4,7,0.54,2.2
C00720,5,1,0.0,0.0
C00720,5,2,4.17,24.2
C00720,5,3,2.6,8.4
C00720,5,4,3.09,11.6
C00720,5,5,1.52,3.5
C00720,5,6,3.57,10.8
C00720,5,7,3.38,22.2
C00720,6,1,2.62,9.6
C00720,6,2,0.0,0.0
C00720,6,3,4.15,26.9
C00720,6,4,5.55,16.7
C00720,6,5,2.92,17.0
C00720,6,6,3.7,14.7
C00720,6,7,1.0,4.6
C00720,7,1,7.3,51.6
C00720,7,2,2.19,6.0
C00720,7,3,2.15,15.7
C00720,7,4,1.97,9.3
C00720,7,5,3.49,10.2
C00720,7,6,4.24,17.2
C00720,7,7,2.84,12.9
C00720,8,1,3.81,27.9
C00720,8,2,0.0,0.0
C00720,8,3,3.92,23.6
C00720,8,4,4.48,22.5
C00720,8,5,0.29,1.5
C00720,8,6,7.5,34.4
C00720,8,7,4.56,13.4
C00721,1,1,2.64,8.9
C00721,1,2,2.07,8.9
C00721,1,3,2.59,15.2
C00721,1,4,3.88,17.9
C00721,1,5,2.11,14.0
C00721,1,6,4.86,17.9
C00721,1,7,0.47,1.5
C00721,2,1,3.05,15.8
C00721,2,2,3.51,15.9
C00721,2,3,0.07,0.0
C00721,2,4,6.65,44.8
C00721,2,5,2.96,15.1
C00721,2,6,2.53,14.0
C00721,2,7,2.65,19.5
C00721,3,1,0.0,0.0
C00721,3,2,1.94,10.1
C00721,3,3,4.81,14.6
C00721,3,4,1.86,8.7
C00721,3,5,0.0,1.8
C00721,3,6,3.98,24.8
C00721,3,7,5.02,20.4
C00721,4,1,3.7,11.5
C00721,4,2,0.0,0.0
C00721,4,3,2.98,20.3
C00721,4,4,3.3,14.3
C00721,4,5,2.27,7.0
C00721,4,6,7.62,26.9
C00721,4,7,5.18,24.9
C00721,5,1,2.01,7.9
C00721,5,2,2.88,9.8
C00721,5,3,1.61,6.3
C00721,5,4,3.08,17.8
C00721,5,5,4.32,29.7
C00721,5,6,3.5,15.1
C00721,5,7,3.61,15.7
C00721,6,1,1.19,3.5
C00721,6,2,3.4,14.4
C00721,6,3,1.22,5.9
C00721,6,4,5.24,29.6
C00721,6,5,5.08,18.1
C00721,6,6,0.0,0.9
C00721,6,7,4.86,12.8
C00721,7,1,1.78,5.1
C00721,7,2,3.04,16.6
C00721,7,3,0.77,3.1
C00721,7,4,0.27,0.0
C00721,7,5,0.64,1.7
C00721,7,6,1.33,5.3
C00721,7,7,11.09,69.7
C00721,8,1,0.19,1.8
C00721,8,2,2.04,12.4
C00721,8,3,5.33,21.7
C00721,8,4,1.84,11.4
C00721,8,5,3.1,22.0
C00721,8,6,8.65,38.5
C00721,8,7,0.59,3.7
C00722,1,1,5.33,39.7
C00722,1,2,1.4,8.0
C00722,1,3,3.98,22.7
C00722,1,4,3.63,23.5
C00722,1,5,2.56,8.9
C00722,1,6,3.42,14.1
C00722,1,7,0.39,0.0
C00722,2,1,6.95,27.9
C00722,2,2,3.54,10.3
C00722,2,3,6.87,44.7
C00722,2,4,2.58,12.1
C00722,2,5,3.28,14.6
C00722,2,6,2.76,15.3
C00722,2,7,0.0,0.7
C00722,3,1,0.0,0.0
C00722,3,2,5.78,17.1
C00722,3,3,0.0,1.1
C00722,3,4,3.46,21.3
C00722,3,5,2.95,21.3
C00722,3,6,1.66,9.5
C00722,3,7,0.0,0.0
C00722,4,1,4.18,25.1
C00722,4,2,0.76,0.9
C00722,4,3,5.74,34.9
C00722,4,4,0.02,0.0
